user_genome	classification	closest_genome_reference	closest_genome_reference_radius	closest_genome_taxonomy	closest_genome_ani	closest_genome_af	closest_placement_reference	closest_placement_radius	closest_placement_taxonomy	closest_placement_ani	closest_placement_af	pplacer_taxonomy	classification_method	note	other_related_references(genome_id,species_name,radius,ANI,AF)	msa_percent	translation_table	red_value	warnings
ERR4836962_bin.31	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Duodenibacillus;s__Duodenibacillus intestinavium	GCA_019117135.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Duodenibacillus;s__Duodenibacillus intestinavium	98.47	0.925	GCA_019117135.1	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Duodenibacillus;s__Duodenibacillus intestinavium	98.47	0.925	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae_F;g__Duodenibacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_019117105.1, s__Duodenibacillus intestinigallinarum, 95.0, 90.02, 0.626	96.65	11	N/A	N/A
ERR4836962_bin.52	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CABSIM01;s__CABSIM01 sp900541255	GCA_018223415.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CABSIM01;s__CABSIM01 sp900541255	98.02	0.863	GCA_018223415.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CABSIM01;s__CABSIM01 sp900541255	98.02	0.863	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CABSIM01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	94.03	11	N/A	N/A
ERR4836962_bin.59	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Avirikenella;s__Avirikenella pullistercoris	GCA_018710935.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Avirikenella;s__Avirikenella pullistercoris	99.44	0.944	GCA_018710935.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Avirikenella;s__Avirikenella pullistercoris	99.44	0.944	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	97.33	11	N/A	N/A
ERR4836962_bin.62	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter stercoravium	GCA_019116845.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter stercoravium	98.91	0.822	GCA_019116845.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter stercoravium	98.91	0.822	d__Bacteria;p__Bacillota;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	76.17	11	N/A	N/A
ERR4836963_bin.73	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__Scatacola_A faecigallinarum	GCA_018713605.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__Scatacola_A faecigallinarum	98.86	0.951	GCA_018713605.1	95.0	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__Scatacola_A faecigallinarum	98.86	0.951	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__RF32;f__CAG-239;g__Scatacola_A;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944391505.1, s__Scatacola_A sp944391505, 95.0, 84.81, 0.305	92.71	11	N/A	N/A
ERR4836963_bin.78	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatousia;s__Scatousia sp944325865	GCA_944325865.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatousia;s__Scatousia sp944325865	98.86	0.914	GCA_944325865.1	95.0	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatousia;s__Scatousia sp944325865	98.86	0.914	d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Scatousia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_017694215.1, s__Scatousia excrementipullorum, 95.0, 91.65, 0.466	95.99	11	N/A	N/A
ERR4836963_bin.79	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma avicola	GCA_018712135.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma avicola	97.97	0.918	GCA_018712135.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__Coproplasma avicola	97.97	0.918	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Coproplasma;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	93.53	11	N/A	N/A
ERR4836964_bin.1	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus ingluviei	GCF_001435775.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus ingluviei	97.4	0.832	GCF_001435775.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus ingluviei	97.4	0.832	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	96.57	11	N/A	N/A
ERR4836964_bin.18	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus excrementigallinarum	GCA_019117445.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus excrementigallinarum	97.36	0.83	GCA_019117445.1	95.0	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus excrementigallinarum	97.36	0.83	d__Bacteria;p__Bacillota;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_947252915.1, s__Limosilactobacillus sp947252915, 95.0, 94.61, 0.832; GCF_000161935.1, s__Limosilactobacillus coleohominis_A, 95.0, 92.63, 0.784	96.19	11	N/A	N/A
ERR4836964_bin.21	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	GCF_003697165.2	95.0	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__Escherichia coli	96.88	0.814	N/A	N/A	N/A	N/A	N/A	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have incongruent species assignments	GCF_005843885.1, s__Escherichia sp005843885, 95.0, 92.48, 0.714; GCF_000018045.1, s__Citrobacter_B koseri, 95.0, 82.89, 0.155; GCA_011881725.1, s__Escherichia coli_E, 95.0, 92.15, 0.749; GCF_902498915.1, s__Escherichia ruysiae, 95.0, 92.5, 0.704; GCF_000759775.1, s__Escherichia albertii, 95.0, 90.32, 0.609; GCF_002965065.1, s__Escherichia sp002965065, 95.0, 94.52, 0.67; GCA_041890495.1, s__Escherichia boydii, 95.0, 96.53, 0.459; GCA_048288485.1, s__Enterobacter flexneri_A, 95.0, 96.44, 0.87; GCF_002900365.1, s__Escherichia marmotae, 95.0, 90.88, 0.648; GCF_000981805.1, s__Citrobacter_A amalonaticus_C, 95.0, 82.79, 0.154; GCF_001559075.2, s__Citrobacter_A amalonaticus_F, 95.0, 82.55, 0.151; GCA_048288465.1, s__Enterobacter flexneri_B, 95.0, 94.71, 0.802; GCA_047199055.1, s__ECMA0423 sp047199055, 95.0, 96.19, 0.832; GCA_047199115.1, s__G047199115 sp047199115, 95.0, 95.79, 0.684; GCF_014836715.1, s__Escherichia whittamii, 95.0, 91.5, 0.717; GCA_047199095.1, s__G047199095 sp047199095, 95.0, 96.44, 0.897; GCF_036503815.1, s__Escherichia coli_F, 95.84, 95.75, 0.831; GCF_000026225.1, s__Escherichia fergusonii, 95.0, 91.8, 0.492; GCA_042434945.1, s__Escherichia hormaechei_A, 95.0, 96.4, 0.465; GCF_004211955.1, s__Escherichia sp004211955, 95.0, 92.95, 0.703	98.36	11	N/A	N/A
ERR4836964_bin.23	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	GCF_000296465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	98.41	0.923	GCF_000296465.1	95.0	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__Barnesiella intestinihominis	98.41	0.923	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Barnesiellaceae;g__Barnesiella;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	98.32	11	N/A	N/A
ERR4836964_bin.35	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthousia;s__Onthousia sp946498975	GCA_946498975.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthousia;s__Onthousia sp946498975	100.0	1.0	GCA_946498975.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthousia;s__Onthousia sp946498975	100.0	1.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthousia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_958421325.1, s__Onthousia sp900760545, 95.0, 85.89, 0.284; GCA_944331715.1, s__Onthousia sp944331715, 95.0, 94.44, 0.626; GCA_944331805.1, s__Onthousia sp944331805, 95.0, 90.47, 0.497; GCA_949286645.1, s__Onthousia sp949286645, 95.0, 92.88, 0.548; GCA_944332025.1, s__Onthousia sp944332025, 95.0, 93.6, 0.539; GCA_949284575.1, s__Onthousia sp949284575, 95.0, 86.41, 0.189; GCA_946497925.1, s__Onthousia sp946497925, 95.0, 93.31, 0.585; GCA_944373065.1, s__Onthousia sp944373065, 95.0, 85.02, 0.195; GCA_944331935.1, s__Onthousia sp944331935, 95.2, 88.24, 0.395; GCA_944351375.1, s__Onthousia sp944351375, 95.0, 91.38, 0.597; GCA_946500695.1, s__Onthousia sp946500695, 95.0, 87.51, 0.33; GCA_963929435.1, s__Onthousia sp963929435, 95.19, 87.86, 0.355; GCA_944331955.1, s__Onthousia sp944331955, 95.0, 88.77, 0.366; GCA_946497955.1, s__Onthousia sp946497955, 95.21, 90.06, 0.499; GCA_944363685.1, s__Onthousia sp944363685, 95.0, 86.82, 0.237; GCA_944363715.1, s__Onthousia sp944363715, 95.0, 93.25, 0.592; GCA_963931065.1, s__Onthousia sp944363755, 95.0, 88.02, 0.398; GCA_018715925.1, s__Onthousia faecipullorum, 95.0, 89.46, 0.414; GCA_964546695.1, s__Onthousia sp964546695, 95.0, 85.03, 0.162; GCA_018712385.1, s__Onthousia excrementipullorum, 95.0, 88.32, 0.415; GCA_946486465.1, s__Onthousia sp946486465, 95.0, 91.66, 0.557; GCA_944363735.1, s__Onthousia sp944363735, 95.0, 88.4, 0.362; GCA_944363705.1, s__Onthousia sp944363705, 95.0, 94.47, 0.624; GCA_944358305.1, s__Onthousia sp944358305, 95.0, 84.95, 0.256; GCA_949291575.1, s__Onthousia sp949291575, 95.0, 93.89, 0.622; GCA_946499755.1, s__Onthousia sp946499755, 95.0, 87.19, 0.281; GCA_944359735.1, s__Onthousia sp944359735, 95.0, 85.43, 0.179; GCA_946494345.1, s__Onthousia sp946494345, 95.0, 86.35, 0.267; GCA_944358355.1, s__Onthousia sp944358355, 95.0, 86.41, 0.254	80.96	11	N/A	N/A
ERR4836964_bin.45	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__RGIG8482;s__RGIG8482 sp904381285	GCA_904381285.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__RGIG8482;s__RGIG8482 sp904381285	96.75	0.762	GCA_904381285.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__RGIG8482;s__RGIG8482 sp904381285	96.75	0.762	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__RGIG8482;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944390975.1, s__RGIG8482 sp944390975, 95.0, 86.55, 0.383	84.33	11	N/A	N/A
ERR4836964_bin.67	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis sp900768515	GCA_900768515.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis sp900768515	99.46	0.929	GCA_900768515.1	95.0	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__Victivallis sp900768515	99.46	0.929	d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__Victivallis;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	84.67	11	N/A	N/A
ERR4836965_bin.64	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp904374385	GCA_904374385.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp904374385	98.95	0.802	GCA_904374385.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__Borkfalkia sp904374385	98.95	0.802	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Borkfalkia;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	81.74	11	N/A	N/A
ERR4836965_bin.79	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CALXRW01;s__CALXRW01 sp944390965	GCA_944390965.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CALXRW01;s__CALXRW01 sp944390965	98.54	0.893	GCA_944390965.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CALXRW01;s__CALXRW01 sp944390965	98.54	0.893	d__Bacteria;p__Bacillota;c__Clostridia;o__TANB77;f__CAG-508;g__CALXRW01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944390445.1, s__CALXRW01 sp944390445, 95.0, 92.31, 0.655	84.87	11	N/A	N/A
ERR4836965_bin.80	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__Limadaptatus;s__Limadaptatus sp900754695	GCA_900754695.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__Limadaptatus;s__Limadaptatus sp900754695	97.71	0.866	GCA_900754695.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__Limadaptatus;s__Limadaptatus sp900754695	97.71	0.866	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__CAG-917;g__Limadaptatus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_949283145.1, s__Limadaptatus sp949283145, 95.0, 91.84, 0.575; GCA_944358385.1, s__Limadaptatus sp944358385, 95.0, 88.24, 0.354; GCA_944372795.1, s__Limadaptatus sp944372795, 95.0, 86.41, 0.294	89.84	11	N/A	N/A
ERR4836965_bin.89	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Ventrenecus;s__Ventrenecus avicola	GCA_018711945.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Ventrenecus;s__Ventrenecus avicola	98.31	0.763	GCA_018711945.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Ventrenecus;s__Ventrenecus avicola	98.31	0.763	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Ventrenecus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944350285.1, s__Ventrenecus sp944350285, 95.0, 90.95, 0.316; GCA_018712835.1, s__Ventrenecus stercoripullorum, 95.0, 90.67, 0.316	73.87	11	N/A	N/A
ERR4836965_bin.9	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	GCF_000254135.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.79	0.907	GCF_000254135.1	95.0	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__Campylobacter_D coli	98.79	0.907	d__Bacteria;p__Campylobacterota;c__Campylobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter_D;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_000470055.1, s__Campylobacter_D coli_A, 95.0, 92.05, 0.796; GCA_039516895.1, s__Campylobacter_D coli_B, 95.0, 93.92, 0.822; GCA_002179165.1, s__Campylobacter_D jejuni_B, 95.0, 83.88, 0.298; GCF_049221745.1, s__Campylobacter_D jejuni_E, 95.0, 84.64, 0.321; GCF_001687475.2, s__Campylobacter_D hepaticus, 95.0, 81.69, 0.173; GCA_014305285.1, s__Campylobacter_D jejuni_D, 95.0, 84.87, 0.288; GCA_000163995.1, s__Campylobacter_D jejuni_A, 95.0, 84.23, 0.286; GCF_001457695.1, s__Campylobacter_D jejuni, 95.0, 86.94, 0.359; GCF_046764905.1, s__Campylobacter_D sp046764905, 95.0, 81.6, 0.152	94.51	11	N/A	N/A
ERR4836966_bin.112	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Caccenecus;s__Caccenecus sp944372725	GCA_944372725.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Caccenecus;s__Caccenecus sp944372725	98.92	0.777	GCA_944372725.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Caccenecus;s__Caccenecus sp944372725	98.92	0.777	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Caccenecus;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_946500895.1, s__Caccenecus sp946500895, 95.0, 89.48, 0.464; GCA_944327365.1, s__Caccenecus sp944327365, 95.0, 88.88, 0.175	35.51	11	N/A	N/A
ERR4836966_bin.15	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthocola_B;s__Onthocola_B sp944331865	GCA_944331865.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthocola_B;s__Onthocola_B sp944331865	98.07	0.833	GCA_944331865.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthocola_B;s__Onthocola_B sp944331865	98.07	0.833	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__Onthocola_B;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_949292245.1, s__Onthocola_B sp949292245, 95.0, 90.85, 0.516	83.79	11	N/A	N/A
ERR4836966_bin.3	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CANPXY01;s__CANPXY01 sp946497145	GCA_946497145.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CANPXY01;s__CANPXY01 sp946497145	100.0	0.996	GCA_946497145.1	95.0	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CANPXY01;s__CANPXY01 sp946497145	100.0	0.996	d__Bacteria;p__Bacillota_I;c__Bacilli_A;o__RF39;f__UBA660;g__CANPXY01;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	N/A	73.77	11	N/A	N/A
ERR4836966_bin.38	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas caecicola	GCA_904394195.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas caecicola	98.04	0.769	GCA_904394195.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__Gallimonas caecicola	98.04	0.769	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Borkfalkiaceae;g__Gallimonas;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944340905.1, s__Gallimonas sp944340905, 95.0, 87.06, 0.183	45.79	11	N/A	N/A
ERR4836966_bin.39	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma pullistercoris	GCA_018715165.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma pullistercoris	98.5	0.847	GCA_018715165.1	95.0	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__Limiplasma pullistercoris	98.5	0.847	d__Bacteria;p__Bacillota;c__Clostridia;o__Christensenellales;f__Aristaeellaceae;g__Limiplasma;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_018710985.1, s__Limiplasma pullicola, 95.0, 91.43, 0.635; GCA_944349545.1, s__Limiplasma sp944349545, 95.0, 91.35, 0.627; GCA_023404345.1, s__Limiplasma sp023404345, 95.0, 88.75, 0.423; GCA_958448555.1, s__Limiplasma sp958448555, 95.0, 88.93, 0.361; GCA_018711955.1, s__Limiplasma merdipullorum, 95.0, 90.79, 0.53	84.51	11	N/A	N/A
ERR4836966_bin.50	d__Bacteria;p__Chrysiogenota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum sp944324465	GCA_944324465.1	95.0	d__Bacteria;p__Chrysiogenota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum sp944324465	98.32	0.878	GCA_944324465.1	95.0	d__Bacteria;p__Chrysiogenota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__Mucispirillum sp944324465	98.32	0.878	d__Bacteria;p__Chrysiogenota;c__Deferribacteres;o__Deferribacterales;f__Mucispirillaceae;g__Mucispirillum;s__	taxonomic classification defined by topology and ANI	topological placement and ANI have congruent species assignments	GCA_944326705.1, s__Mucispirillum sp944326705, 95.0, 91.89, 0.727; GCA_947177675.1, s__Mucispirillum sp947177675, 95.0, 90.55, 0.556; GCA_944323205.1, s__Mucispirillum sp944323205, 95.0, 90.58, 0.625; GCA_910586745.1, s__Mucispirillum sp910586745, 95.0, 92.77, 0.672; GCA_019116905.1, s__Mucispirillum faecigallinarum, 95.0, 84.92, 0.279; GCA_945947845.1, s__Mucispirillum sp945947845, 95.0, 88.4, 0.369; GCF_000487995.2, s__Mucispirillum schaedleri, 95.0, 88.1, 0.509	94.27	11	N/A	N/A
